dsgdb9nsd_005891 831.56
dsgdb9nsd_005940 628.43
dsgdb9nsd_005959 617.68
dsgdb9nsd_006061 568.39
dsgdb9nsd_006201 701.33
dsgdb9nsd_006217 912.62
dsgdb9nsd_006232 841.26
dsgdb9nsd_006241 395.08
dsgdb9nsd_006252 462.01
dsgdb9nsd_006285 584.88
dsgdb9nsd_006380 639.48
dsgdb9nsd_006493 654.32
dsgdb9nsd_006505 750.7
dsgdb9nsd_006634 329.3
dsgdb9nsd_006694 477.33
dsgdb9nsd_006744 498.5
dsgdb9nsd_006770 620.94
dsgdb9nsd_006776 616.21
dsgdb9nsd_006779 631.99
dsgdb9nsd_006780 551.57
dsgdb9nsd_006786 563.76
dsgdb9nsd_006798 686.17
dsgdb9nsd_006843 756.39
dsgdb9nsd_006851 845.46
dsgdb9nsd_006860 941.62
dsgdb9nsd_006872 585.55
dsgdb9nsd_006887 740.41
dsgdb9nsd_006984 994.0
dsgdb9nsd_007002 625.24
dsgdb9nsd_007038 399.74
dsgdb9nsd_007068 491.48
dsgdb9nsd_007090 505.0
dsgdb9nsd_007091 450.94
dsgdb9nsd_007098 518.48
dsgdb9nsd_007113 492.24
dsgdb9nsd_007115 523.46
dsgdb9nsd_007120 532.39
dsgdb9nsd_007122 538.88
dsgdb9nsd_007131 478.33
dsgdb9nsd_007189 569.98
dsgdb9nsd_007191 657.44
dsgdb9nsd_007302 502.62
dsgdb9nsd_007342 609.71
dsgdb9nsd_007351 647.07
dsgdb9nsd_007421 602.45
dsgdb9nsd_007479 634.67
dsgdb9nsd_007543 862.22
dsgdb9nsd_007693 751.48
dsgdb9nsd_007756 659.96
dsgdb9nsd_007759 596.01
dsgdb9nsd_007801 628.02
dsgdb9nsd_007823 877.12
dsgdb9nsd_007845 623.74
dsgdb9nsd_008020 586.47
dsgdb9nsd_008108 760.06
dsgdb9nsd_008136 583.19
dsgdb9nsd_008150 720.4
dsgdb9nsd_008202 690.04
dsgdb9nsd_008237 823.77
dsgdb9nsd_008245 466.74
dsgdb9nsd_008256 489.97
dsgdb9nsd_008320 674.46
dsgdb9nsd_008352 606.94
dsgdb9nsd_008361 769.16
dsgdb9nsd_008394 656.3
dsgdb9nsd_008404 749.01
dsgdb9nsd_008406 773.55
dsgdb9nsd_008411 786.16
dsgdb9nsd_008413 686.07
dsgdb9nsd_008416 745.44
dsgdb9nsd_008430 795.96
dsgdb9nsd_008455 767.07
dsgdb9nsd_008475 664.11
dsgdb9nsd_008502 726.36
dsgdb9nsd_008567 653.31
dsgdb9nsd_008660 519.46
dsgdb9nsd_008693 632.32
dsgdb9nsd_008721 324.17
dsgdb9nsd_008756 440.4
dsgdb9nsd_008757 425.47
dsgdb9nsd_008761 503.64
dsgdb9nsd_008776 506.52
dsgdb9nsd_008826 493.4
dsgdb9nsd_008900 606.97
dsgdb9nsd_008925 567.98
dsgdb9nsd_008927 579.72
dsgdb9nsd_008946 929.46
dsgdb9nsd_009158 356.74
dsgdb9nsd_009167 478.48
dsgdb9nsd_009170 540.16
dsgdb9nsd_009205 526.25
dsgdb9nsd_009228 525.34
dsgdb9nsd_009251 413.63
dsgdb9nsd_009261 537.54
dsgdb9nsd_009295 557.23
dsgdb9nsd_009353 574.82
dsgdb9nsd_009371 680.6
dsgdb9nsd_009587 529.47
dsgdb9nsd_009594 448.56
dsgdb9nsd_009621 657.48
dsgdb9nsd_009625 731.35
dsgdb9nsd_009752 760.49
dsgdb9nsd_009770 794.28
dsgdb9nsd_009894 618.82
dsgdb9nsd_009921 568.16
dsgdb9nsd_010010 440.13
dsgdb9nsd_010132 515.18
dsgdb9nsd_010171 630.38
dsgdb9nsd_010208 627.85
dsgdb9nsd_010230 751.5
dsgdb9nsd_010231 722.8
dsgdb9nsd_010292 499.49
dsgdb9nsd_010303 600.23
dsgdb9nsd_010469 533.65
dsgdb9nsd_010472 508.41
dsgdb9nsd_010545 506.4
dsgdb9nsd_010569 445.45
dsgdb9nsd_010610 758.28
dsgdb9nsd_010650 691.24
dsgdb9nsd_010657 617.47
dsgdb9nsd_010681 657.21
dsgdb9nsd_010744 627.85
dsgdb9nsd_010760 761.58
dsgdb9nsd_010796 574.32
dsgdb9nsd_010817 637.24
dsgdb9nsd_010826 686.28
dsgdb9nsd_010863 777.59
dsgdb9nsd_010891 602.8
dsgdb9nsd_010909 609.84
dsgdb9nsd_010911 769.88
dsgdb9nsd_011090 379.78
dsgdb9nsd_011096 457.5
dsgdb9nsd_011119 515.68
dsgdb9nsd_011176 512.33
dsgdb9nsd_011206 529.36
dsgdb9nsd_011271 620.99
dsgdb9nsd_011286 596.23
dsgdb9nsd_011344 613.56
dsgdb9nsd_011348 580.57
dsgdb9nsd_011402 630.33
dsgdb9nsd_011457 643.26
dsgdb9nsd_011512 560.61
dsgdb9nsd_011518 536.52
dsgdb9nsd_011680 493.42
dsgdb9nsd_011710 538.33
dsgdb9nsd_011760 568.74
dsgdb9nsd_011769 631.15
dsgdb9nsd_011829 725.79
dsgdb9nsd_011832 729.75
dsgdb9nsd_011900 661.19
dsgdb9nsd_011949 691.3
dsgdb9nsd_012003 915.6
dsgdb9nsd_012013 793.01
dsgdb9nsd_012035 554.62
dsgdb9nsd_012224 661.88
dsgdb9nsd_012365 768.14
dsgdb9nsd_012378 738.42
dsgdb9nsd_012474 547.93
dsgdb9nsd_012498 598.41
dsgdb9nsd_012522 728.91
dsgdb9nsd_012539 731.08
dsgdb9nsd_012568 783.56
dsgdb9nsd_012574 646.44
dsgdb9nsd_012622 672.75
dsgdb9nsd_012629 677.54
dsgdb9nsd_012693 679.51
dsgdb9nsd_012698 831.52
dsgdb9nsd_012720 562.6
dsgdb9nsd_012738 707.28
dsgdb9nsd_012782 737.92
dsgdb9nsd_012853 740.81
dsgdb9nsd_012871 727.37
dsgdb9nsd_012877 836.88
dsgdb9nsd_013027 713.09
dsgdb9nsd_013204 564.79
dsgdb9nsd_013223 377.63
dsgdb9nsd_013265 603.54
dsgdb9nsd_013281 626.42
dsgdb9nsd_013351 691.04
dsgdb9nsd_013370 580.56
dsgdb9nsd_013409 717.15
dsgdb9nsd_013417 715.7
dsgdb9nsd_013432 547.67
dsgdb9nsd_013439 646.09
dsgdb9nsd_013532 585.74
dsgdb9nsd_013607 645.06
dsgdb9nsd_013631 715.72
dsgdb9nsd_013687 604.25
dsgdb9nsd_013698 516.03
dsgdb9nsd_013770 541.71
dsgdb9nsd_013771 521.6
dsgdb9nsd_013800 617.29
dsgdb9nsd_013817 754.32
dsgdb9nsd_013832 530.72
dsgdb9nsd_013904 675.38
dsgdb9nsd_014036 665.28
dsgdb9nsd_014039 757.19
dsgdb9nsd_014058 759.38
dsgdb9nsd_014061 685.53
dsgdb9nsd_014153 777.44
dsgdb9nsd_014193 774.09
dsgdb9nsd_014268 778.79
dsgdb9nsd_014312 766.76
dsgdb9nsd_014338 667.72
dsgdb9nsd_014346 649.73
dsgdb9nsd_014372 872.0
dsgdb9nsd_014378 797.19
dsgdb9nsd_014415 600.74
dsgdb9nsd_014418 744.52
dsgdb9nsd_014458 706.62
dsgdb9nsd_014512 737.87
dsgdb9nsd_014513 932.91
dsgdb9nsd_014553 725.13
dsgdb9nsd_014560 728.57
dsgdb9nsd_014585 323.37
dsgdb9nsd_014592 399.63
dsgdb9nsd_014673 441.6
dsgdb9nsd_014674 412.41
dsgdb9nsd_014698 492.88
dsgdb9nsd_014738 478.0
dsgdb9nsd_014759 519.46
dsgdb9nsd_014790 622.53
dsgdb9nsd_014815 474.91
dsgdb9nsd_014827 487.25
dsgdb9nsd_014844 558.45
dsgdb9nsd_014862 614.08
dsgdb9nsd_014889 509.49
dsgdb9nsd_014941 644.0
dsgdb9nsd_015035 580.45
dsgdb9nsd_015057 515.34
dsgdb9nsd_015061 562.75
dsgdb9nsd_015104 379.5
dsgdb9nsd_015174 473.98
dsgdb9nsd_015176 434.71
dsgdb9nsd_015199 621.55
dsgdb9nsd_015218 482.97
dsgdb9nsd_015264 741.09
dsgdb9nsd_015287 394.43
dsgdb9nsd_015288 391.32
dsgdb9nsd_015449 459.52
dsgdb9nsd_015464 508.1
dsgdb9nsd_015480 466.16
dsgdb9nsd_015560 567.92
dsgdb9nsd_015584 600.89
dsgdb9nsd_015624 622.9
dsgdb9nsd_015662 590.09
dsgdb9nsd_015784 516.61
dsgdb9nsd_015824 711.5
dsgdb9nsd_015861 513.83
dsgdb9nsd_015910 753.29
dsgdb9nsd_015951 593.8
dsgdb9nsd_015972 594.98
dsgdb9nsd_015985 737.04
dsgdb9nsd_015990 730.08
dsgdb9nsd_016022 756.72
dsgdb9nsd_016058 629.6
dsgdb9nsd_016064 732.6
dsgdb9nsd_016080 647.67
dsgdb9nsd_016136 550.44
dsgdb9nsd_016170 762.29
dsgdb9nsd_016205 582.69
dsgdb9nsd_016206 619.52
dsgdb9nsd_016250 829.5
dsgdb9nsd_016304 622.98
dsgdb9nsd_016317 618.05
dsgdb9nsd_016331 734.3
dsgdb9nsd_016418 825.33
dsgdb9nsd_016535 676.46
dsgdb9nsd_016546 581.95
dsgdb9nsd_016548 723.58
dsgdb9nsd_016589 622.35
dsgdb9nsd_016620 654.75
dsgdb9nsd_016704 723.02
dsgdb9nsd_016714 542.87
dsgdb9nsd_016742 679.69
dsgdb9nsd_016804 702.41
dsgdb9nsd_016818 617.26
dsgdb9nsd_016856 694.28
dsgdb9nsd_016893 675.39
dsgdb9nsd_016907 797.67
dsgdb9nsd_016926 658.61
dsgdb9nsd_017027 571.89
dsgdb9nsd_017028 573.74
dsgdb9nsd_017067 724.56
dsgdb9nsd_017068 718.77
dsgdb9nsd_017071 673.08
dsgdb9nsd_017107 615.11
dsgdb9nsd_017193 633.19
dsgdb9nsd_017198 674.53
dsgdb9nsd_017206 693.6
dsgdb9nsd_017225 580.45
dsgdb9nsd_017302 691.51
dsgdb9nsd_017319 759.61
dsgdb9nsd_017468 765.93
dsgdb9nsd_017494 760.45
dsgdb9nsd_017566 858.1
dsgdb9nsd_017650 613.52
dsgdb9nsd_017683 715.94
dsgdb9nsd_017699 693.36
dsgdb9nsd_017716 681.56
dsgdb9nsd_017730 670.51
dsgdb9nsd_017748 667.79
dsgdb9nsd_017796 657.64
dsgdb9nsd_017810 843.52
dsgdb9nsd_017828 688.17
dsgdb9nsd_017908 644.55
dsgdb9nsd_018021 678.64
dsgdb9nsd_018027 776.23
dsgdb9nsd_018173 517.22
dsgdb9nsd_018252 656.6
dsgdb9nsd_018304 628.39
dsgdb9nsd_018330 642.17
dsgdb9nsd_018333 685.18
dsgdb9nsd_018369 825.05
dsgdb9nsd_018419 456.51
dsgdb9nsd_018466 594.17
dsgdb9nsd_018488 524.27
dsgdb9nsd_018497 560.23
dsgdb9nsd_018551 561.91
dsgdb9nsd_018555 596.1
dsgdb9nsd_018596 749.16
dsgdb9nsd_018626 664.71
dsgdb9nsd_018657 608.5
dsgdb9nsd_018676 687.24
dsgdb9nsd_018710 695.79
dsgdb9nsd_018724 712.88
dsgdb9nsd_018751 612.17
dsgdb9nsd_018762 727.55
dsgdb9nsd_018841 595.13
dsgdb9nsd_018879 874.77
dsgdb9nsd_018902 728.9
dsgdb9nsd_018915 736.69
dsgdb9nsd_019040 616.4
dsgdb9nsd_019057 722.83
dsgdb9nsd_019061 750.69
dsgdb9nsd_019091 828.99
dsgdb9nsd_019119 594.51
dsgdb9nsd_019128 562.73
dsgdb9nsd_019169 713.23
dsgdb9nsd_019181 618.63
dsgdb9nsd_019183 773.39
dsgdb9nsd_019226 552.69
dsgdb9nsd_019233 555.56
dsgdb9nsd_019243 541.07
dsgdb9nsd_019248 528.52
dsgdb9nsd_019272 560.71
dsgdb9nsd_019283 716.53
dsgdb9nsd_019299 715.29
dsgdb9nsd_019384 562.05
dsgdb9nsd_019431 653.44
dsgdb9nsd_019436 721.25
dsgdb9nsd_019448 654.88
dsgdb9nsd_019458 567.55
dsgdb9nsd_019504 587.0
dsgdb9nsd_019517 640.02
dsgdb9nsd_019519 596.62
dsgdb9nsd_019531 641.35
dsgdb9nsd_019575 649.39
dsgdb9nsd_019625 643.01
dsgdb9nsd_019637 472.27
dsgdb9nsd_019640 511.88
dsgdb9nsd_019717 843.76
dsgdb9nsd_019732 776.61
dsgdb9nsd_019747 709.27
dsgdb9nsd_019863 691.37
dsgdb9nsd_019869 652.83
dsgdb9nsd_019888 533.01
dsgdb9nsd_019896 625.94
dsgdb9nsd_019942 609.66
dsgdb9nsd_019952 574.42
dsgdb9nsd_019981 525.12
dsgdb9nsd_020035 599.54
dsgdb9nsd_020074 627.63
dsgdb9nsd_020089 723.52
dsgdb9nsd_020091 673.36
dsgdb9nsd_020097 684.78
dsgdb9nsd_020138 618.76
dsgdb9nsd_020169 723.73
dsgdb9nsd_020186 757.73
dsgdb9nsd_020211 756.02
dsgdb9nsd_020250 690.17
dsgdb9nsd_020291 683.16
dsgdb9nsd_020370 532.88
dsgdb9nsd_020401 649.64
dsgdb9nsd_020412 622.32
dsgdb9nsd_020431 547.28
dsgdb9nsd_020474 582.02
dsgdb9nsd_020519 494.89
dsgdb9nsd_020584 537.18
dsgdb9nsd_020626 509.9
dsgdb9nsd_020672 484.55
dsgdb9nsd_020675 610.15
dsgdb9nsd_020679 291.79
dsgdb9nsd_020683 300.03
dsgdb9nsd_020687 538.23
dsgdb9nsd_020739 608.48
dsgdb9nsd_020810 662.6
dsgdb9nsd_020860 648.67
dsgdb9nsd_020909 717.29
dsgdb9nsd_020917 656.53
dsgdb9nsd_020928 579.35
dsgdb9nsd_020929 535.46
dsgdb9nsd_020943 620.71
dsgdb9nsd_020988 605.3
dsgdb9nsd_021036 619.93
dsgdb9nsd_021043 679.08
dsgdb9nsd_021065 551.06
dsgdb9nsd_021149 573.07
dsgdb9nsd_021151 644.35
dsgdb9nsd_021203 580.39
dsgdb9nsd_021243 561.58
dsgdb9nsd_021266 618.16
dsgdb9nsd_021290 661.26
dsgdb9nsd_021419 552.96
dsgdb9nsd_021422 478.92
dsgdb9nsd_021444 483.8
dsgdb9nsd_021447 505.73
dsgdb9nsd_021462 527.74
dsgdb9nsd_021579 618.71
dsgdb9nsd_021588 609.89
dsgdb9nsd_021647 474.14
dsgdb9nsd_021649 559.77
dsgdb9nsd_021652 545.61
dsgdb9nsd_021667 556.42
dsgdb9nsd_021686 467.7
dsgdb9nsd_021724 537.82
dsgdb9nsd_021799 470.08
dsgdb9nsd_021815 492.3
dsgdb9nsd_021818 433.87
dsgdb9nsd_021824 547.68
dsgdb9nsd_021872 476.91
dsgdb9nsd_021877 493.62
dsgdb9nsd_021883 525.08
dsgdb9nsd_021893 509.62
dsgdb9nsd_021913 427.53
dsgdb9nsd_021924 545.69
dsgdb9nsd_021927 552.88
dsgdb9nsd_021939 496.46
dsgdb9nsd_021967 559.01
dsgdb9nsd_021989 884.43
dsgdb9nsd_022006 837.04
dsgdb9nsd_022041 818.57
dsgdb9nsd_022046 899.21
dsgdb9nsd_022068 1013.64
dsgdb9nsd_022154 750.02
dsgdb9nsd_022166 802.0
dsgdb9nsd_022237 968.03
dsgdb9nsd_022247 920.38
dsgdb9nsd_022279 784.72
dsgdb9nsd_022326 804.25
dsgdb9nsd_022367 1020.18
dsgdb9nsd_022475 726.33
dsgdb9nsd_022480 592.58
dsgdb9nsd_022513 673.17
dsgdb9nsd_022532 1046.91
dsgdb9nsd_022596 986.48
dsgdb9nsd_022617 919.33
dsgdb9nsd_022691 900.76
dsgdb9nsd_022708 927.71
dsgdb9nsd_022731 853.38
dsgdb9nsd_022757 687.11
dsgdb9nsd_022772 811.4
dsgdb9nsd_022790 815.66
dsgdb9nsd_022851 951.46
dsgdb9nsd_022978 961.26
dsgdb9nsd_022982 856.75
dsgdb9nsd_023008 1007.21
dsgdb9nsd_023063 898.35
dsgdb9nsd_023104 738.37
dsgdb9nsd_023138 912.29
dsgdb9nsd_023144 758.93
dsgdb9nsd_023158 708.42
dsgdb9nsd_023229 904.27
dsgdb9nsd_023249 832.56
dsgdb9nsd_023274 934.34
dsgdb9nsd_023293 950.73
dsgdb9nsd_023346 880.26
dsgdb9nsd_023348 796.54
dsgdb9nsd_023372 1040.68
dsgdb9nsd_023456 882.54
dsgdb9nsd_023475 931.48
dsgdb9nsd_023559 870.47
dsgdb9nsd_023596 864.56
dsgdb9nsd_023599 895.37
dsgdb9nsd_023613 925.27
dsgdb9nsd_023619 506.61
dsgdb9nsd_023666 608.52
dsgdb9nsd_023714 599.65
dsgdb9nsd_023819 239.43
dsgdb9nsd_023820 505.29
dsgdb9nsd_023918 514.22
dsgdb9nsd_024013 750.54
dsgdb9nsd_024045 597.88
dsgdb9nsd_024079 681.72
dsgdb9nsd_024084 684.07
dsgdb9nsd_024096 665.21
dsgdb9nsd_024122 894.54
dsgdb9nsd_024143 753.12
dsgdb9nsd_024161 855.04
dsgdb9nsd_024168 933.29
dsgdb9nsd_024236 972.49
dsgdb9nsd_024246 1066.28
dsgdb9nsd_024308 1031.4
dsgdb9nsd_024356 991.54
dsgdb9nsd_024362 948.06
dsgdb9nsd_024372 887.77
dsgdb9nsd_024383 909.1
dsgdb9nsd_024404 896.72
dsgdb9nsd_024411 840.49
dsgdb9nsd_024427 972.1
dsgdb9nsd_024463 838.78
dsgdb9nsd_024534 892.28
dsgdb9nsd_024602 793.94
dsgdb9nsd_024697 1032.1
dsgdb9nsd_024705 903.77
dsgdb9nsd_024786 882.14
dsgdb9nsd_024865 691.88
dsgdb9nsd_024932 695.93
dsgdb9nsd_025040 720.34
dsgdb9nsd_025044 656.42
dsgdb9nsd_025061 643.43
dsgdb9nsd_025211 684.74
dsgdb9nsd_025217 693.55
dsgdb9nsd_025257 850.38
dsgdb9nsd_025323 611.73
dsgdb9nsd_025354 594.26
dsgdb9nsd_025384 720.02
dsgdb9nsd_025391 692.79
dsgdb9nsd_025464 779.05
dsgdb9nsd_025470 699.15
dsgdb9nsd_025478 818.54
dsgdb9nsd_025500 830.16
dsgdb9nsd_025510 769.04
dsgdb9nsd_025548 626.67
dsgdb9nsd_025551 736.55
dsgdb9nsd_025621 710.27
dsgdb9nsd_025652 776.58
dsgdb9nsd_025675 730.79
dsgdb9nsd_025714 986.9
dsgdb9nsd_025715 914.76
dsgdb9nsd_025781 819.53
dsgdb9nsd_025783 908.38
dsgdb9nsd_025797 908.32
dsgdb9nsd_025825 748.69
dsgdb9nsd_025845 854.61
dsgdb9nsd_025897 812.87
dsgdb9nsd_025974 679.09
dsgdb9nsd_025986 721.18
dsgdb9nsd_025997 770.7
dsgdb9nsd_026009 723.39
dsgdb9nsd_026026 818.3
dsgdb9nsd_026034 797.55
dsgdb9nsd_026131 1024.65
dsgdb9nsd_026136 1020.6
dsgdb9nsd_026148 1094.91
dsgdb9nsd_026216 1035.28
dsgdb9nsd_026221 1054.45
dsgdb9nsd_026317 978.37
dsgdb9nsd_026333 878.46
dsgdb9nsd_026335 1014.23
dsgdb9nsd_026357 1075.48
dsgdb9nsd_026368 1129.54
dsgdb9nsd_026417 909.56
dsgdb9nsd_026447 827.28
dsgdb9nsd_026499 1012.74
dsgdb9nsd_026515 1042.53
dsgdb9nsd_026552 1013.99
dsgdb9nsd_026589 959.21
dsgdb9nsd_026604 972.08
dsgdb9nsd_026793 753.76
dsgdb9nsd_026825 1007.17
dsgdb9nsd_026858 884.47
dsgdb9nsd_026920 904.6
dsgdb9nsd_026925 960.42
dsgdb9nsd_026999 727.29
dsgdb9nsd_027035 794.5
dsgdb9nsd_027053 876.34
dsgdb9nsd_027097 831.25
dsgdb9nsd_027215 959.55
dsgdb9nsd_027230 933.19
dsgdb9nsd_027315 929.42
dsgdb9nsd_027324 982.57
dsgdb9nsd_027342 757.52
dsgdb9nsd_027355 826.12
dsgdb9nsd_027451 755.98
dsgdb9nsd_027477 808.35
dsgdb9nsd_027490 823.16
dsgdb9nsd_027510 763.66
dsgdb9nsd_027529 828.56
dsgdb9nsd_027555 877.62
dsgdb9nsd_027560 798.56
dsgdb9nsd_027563 788.3
dsgdb9nsd_027636 791.62
dsgdb9nsd_027666 743.96
dsgdb9nsd_027668 703.03
dsgdb9nsd_027687 783.72
dsgdb9nsd_027773 966.36
dsgdb9nsd_027779 859.02
dsgdb9nsd_027816 888.74
dsgdb9nsd_027872 1193.17
dsgdb9nsd_027945 911.6
dsgdb9nsd_027947 898.73
dsgdb9nsd_028023 642.4
dsgdb9nsd_028038 766.98
dsgdb9nsd_028076 799.63
dsgdb9nsd_028161 940.38
dsgdb9nsd_028162 908.97
dsgdb9nsd_028185 920.34
dsgdb9nsd_028214 962.07
dsgdb9nsd_028259 893.17
dsgdb9nsd_028272 977.58
dsgdb9nsd_028306 969.15
dsgdb9nsd_028307 1034.56
dsgdb9nsd_028359 910.67
dsgdb9nsd_028662 754.88
dsgdb9nsd_028676 756.19
dsgdb9nsd_028683 652.21
dsgdb9nsd_028737 739.86
dsgdb9nsd_028753 714.5
dsgdb9nsd_028776 963.15
dsgdb9nsd_028781 853.8
dsgdb9nsd_028811 814.62
dsgdb9nsd_028832 840.57
dsgdb9nsd_028860 768.2
dsgdb9nsd_028869 1102.32
dsgdb9nsd_028890 1020.42
dsgdb9nsd_028895 1086.18
dsgdb9nsd_028913 1103.91
dsgdb9nsd_028920 1214.09
dsgdb9nsd_028941 766.8
dsgdb9nsd_028967 809.02
dsgdb9nsd_029010 962.1
dsgdb9nsd_029105 748.91
dsgdb9nsd_029111 846.22
dsgdb9nsd_029249 802.44
dsgdb9nsd_029262 746.29
dsgdb9nsd_029271 950.72
dsgdb9nsd_029319 800.04
dsgdb9nsd_029394 832.73
dsgdb9nsd_029435 730.47
dsgdb9nsd_029477 935.74
dsgdb9nsd_029513 1033.29
dsgdb9nsd_029523 1057.27
dsgdb9nsd_029558 1001.38
dsgdb9nsd_029574 896.03
dsgdb9nsd_029603 799.8
dsgdb9nsd_029631 973.93
dsgdb9nsd_029636 887.59
dsgdb9nsd_029724 937.78
dsgdb9nsd_029772 1105.1
dsgdb9nsd_029811 981.18
dsgdb9nsd_029813 957.66
dsgdb9nsd_029847 695.19
dsgdb9nsd_029853 1037.27
dsgdb9nsd_029919 802.18
dsgdb9nsd_029947 917.25
dsgdb9nsd_029972 890.25
dsgdb9nsd_029987 910.77
dsgdb9nsd_030037 957.44
dsgdb9nsd_030080 886.08
dsgdb9nsd_030132 902.89
dsgdb9nsd_030145 857.26
dsgdb9nsd_030190 1080.88
dsgdb9nsd_030211 838.6
dsgdb9nsd_030417 768.47
dsgdb9nsd_030439 940.76
dsgdb9nsd_030519 818.26
dsgdb9nsd_030529 855.62
dsgdb9nsd_030597 832.9
dsgdb9nsd_030602 864.07
